sens,dx_0,dx_1,dx_2,dx_3,dx_4,dx_5,x_0,x_1,x_2,x_3,x_4,x_5,y_bar,y
0,0.08982119527044005,0.2179952673598075,-0.42633484028390267,-0.2645014092816434,-0.18131696121553476,-0.3909535849142943,3,4,2,3,2,4,0.07611974086172342,0.0
1,0.3128205770297707,0.05000749432232049,0.5552093163501992,-0.08516867853760253,0.19191087267631746,0.4812246682861573,4,5,6,4,6,5,0.8915792192256647,1.0
1,3.047693779377475,0.19684232498783666,0.10154117435115169,-0.1082904664640118,0.09763456663738075,1.8141419480553915,8,5,5,4,5,6,0.03843645217798747,0.0
1,1.2982108926908809,0.6486260348944268,0.23836373092887825,0.05231572144540918,0.13480168119656388,-0.6091902009871066,6,7,5,5,5,4,0.7918563878172172,1.0
0,-0.8624403940975958,-0.1563865634601055,-0.4579975976201032,-0.29753296475852337,-0.3111138184293098,-0.713589976598571,3,4,3,3,2,4,0.09360942106503643,0.0
1,0.46253016566266075,0.6441119740202917,0.2751883309041943,0.0746372161063298,0.08568418158249977,3.329709554692244,5,6,6,5,5,8,0.0933633822787902,0.0
0,0.30104896695392114,-0.09939925556355325,-0.1674324957608181,-0.2759938785485404,-0.046090792865832,-1.8868866111538785,4,4,3,3,4,2,0.8162810647212461,0.0
1,-0.7740392382850856,-0.2312174349266271,0.26603018764592645,-0.4702266112047445,0.2868207839220292,1.63890731430369,3,4,5,3,6,6,0.7128791561024607,1.0
1,-1.0461775685668326,0.3449668052771772,0.3261723533228732,0.5199929387015615,0.08963108770910128,-1.0471360376393979,2,5,6,7,5,3,0.9942983837085129,1.0
1,1.341474592673168,0.020007706120192162,0.2580227180368447,0.2833714153509233,0.4075244863070124,2.7711733398292857,6,4,5,7,8,7,0.754925783421148,1.0
1,-0.30754144307358605,0.8120800972550236,0.019141046373857523,0.2314583661629302,0.1593278443853445,0.8605621384463236,3,7,4,6,5,5,0.9219050285566956,1.0
0,-0.5843535448785866,-0.7434542019384079,-0.32475852553261575,0.19040438737881843,-0.07671765773045239,-0.11171975754292685,2,2,3,4,4,4,0.5736474703331894,1.0
0,0.11002267840962726,-0.1417182804422208,-0.36150849365796545,-0.20764131671608577,0.10400160573642954,-0.13808412623495703,4,4,3,3,5,4,0.6494664803844781,1.0
0,-0.2706277158991927,-0.43167383766438217,-0.3238721115486566,-0.020611478482159537,-0.36932156922543574,-1.5838215831946671,4,3,3,4,2,2,0.25719257994130895,0.0
0,-1.1532622824990009,-0.02914210407697955,0.18293256040019396,0.15527664977122987,-0.38465575227490273,-0.7460460734014744,2,4,5,5,2,4,0.3534602174493874,0.0
0,0.8925732763116849,0.43850190954616475,0.0024064017234032655,0.06562916974325256,-0.02398588397500209,-0.9569570652566827,5,6,4,5,4,3,0.7795069094959894,1.0
0,-1.9142284399894485,0.8095461882569895,-0.6651367394837797,0.0373999713815188,0.028751175695649098,-1.821100586581494,1,7,2,5,5,3,0.9949009726770466,1.0
1,1.5127703179391487,-0.4784252142562157,0.5825187546149381,0.018510753143469026,-0.030795280782249725,0.511014588085124,6,3,6,5,4,5,0.09314589714349446,1.0
1,0.04074517121700971,0.3909965583085846,0.2741262418152103,0.0698242632437851,-0.039185070391514074,2.8721459880967632,5,6,5,5,4,8,0.024126488615279412,0.0
1,1.1929085539020081,-0.2610039107600092,0.019094151199147775,0.30209859620104185,0.013640600779744631,0.3024657407972612,6,4,5,6,4,5,0.13559475515029581,0.0
0,0.22996376354030734,-0.487499036707197,-0.5549072629309693,0.16163785277768689,0.11166755276053025,-0.6792625704892948,4,2,1,5,4,3,0.4258463274614506,0.0
1,1.2611375632789175,0.8683189777022773,-0.1454508989384134,0.2135529761313881,-0.0653609624512433,0.5747011022818939,6,7,4,5,5,5,0.518108460573749,1.0
1,-0.8155987473526868,0.18989877417144993,-0.04067164261873146,0.12803339442134617,0.1345590806545734,1.1266220158641913,4,5,4,5,5,7,0.2023469282923969,0.0
0,-0.2722481939477604,-0.43924365101259844,-0.048902316955813596,0.08165352489272013,-0.17255265621013421,-1.9634899582690406,4,3,4,5,3,3,0.39603113905583115,0.0
0,1.4671312210359009,-1.156529967075297,-0.6509924991812577,-0.28966672302876434,-0.18779516241178562,-0.9251251752655048,6,1,1,3,3,4,0.007635028042785225,0.0
0,1.3787075830331195,-0.4073966703423084,-0.26086432863232345,-0.3850941810554118,0.051833070680481756,-0.16052045634125,6,3,3,2,5,4,0.18790462925312118,0.0
1,0.3247911905232241,0.538548615223737,0.34789872775701647,0.28469813410817313,0.20458734843840137,1.6445912776984688,4,6,6,6,6,6,0.8774128428596597,1.0
1,1.0780639700050776,0.3179727585589103,0.38528233864037675,0.18830153120303164,-0.11372650294563968,0.8382736605644211,5,5,6,6,4,5,0.37493352251741857,0.0
1,1.8799701263288835,0.32924587277620176,0.17970661950945854,-0.026981548419292234,0.10134727539621734,2.1112177418439604,6,5,5,4,5,7,0.055919092697704315,0.0
1,0.8570750494618751,0.4835312037930341,0.18691366837383308,0.11856553162309401,0.2094187030612613,1.8394469108182254,6,6,5,6,6,6,0.5771832075275024,1.0
1,-0.7092793890822782,0.016109880790199413,0.691363683371339,0.07057203615818802,-0.041858584595323614,-0.4553993501060436,3,4,7,5,4,4,0.8226195438492321,1.0
0,1.0354722275939532,0.05914084992147617,-0.031657667114200164,-0.4789672570767254,-0.04247266543767723,0.14585699735491664,5,5,3,2,4,4,0.24060326334422016,0.0
0,0.07251514523215075,-0.14175174786521294,0.030047779059692043,0.18855656072166313,0.01482244519006022,-1.5651129355972575,4,4,4,4,4,3,0.7168904234250497,1.0
1,-0.07061201163506667,-0.14920602067179828,0.21564486645627556,-0.07325726874829108,0.10672849400477027,0.2558844776602953,4,5,6,5,5,5,0.7605472968798235,1.0
1,-1.653624584418071,0.778960394961818,0.40938176660451886,0.2972156437160914,0.4091712224299216,1.0609702656463844,2,7,6,7,7,7,0.9853942623610132,1.0
1,-0.404883434302436,0.9666160258288419,-0.1915056731632978,0.10732433616810129,0.5169556321509653,0.8552972855327577,4,7,4,5,8,5,0.9939762198320233,1.0
1,-0.4592211683729751,-0.08669018662982036,0.3741385559349591,0.2551628627210508,0.2774604352090343,1.1186441747766236,3,5,6,7,6,6,0.9264490487106307,1.0
0,0.2442540989221499,-1.185556506797798,0.6972754143854655,-0.1652960517494283,-0.02694887679996353,-0.40000837635393793,4,1,6,3,4,4,0.24865043496199707,0.0
1,-0.6326584304744703,0.5546900859425647,0.5680602944816919,0.03435111492853604,0.16214045769345262,0.6928084476175631,3,6,6,5,5,5,0.9064473493273855,1.0
1,-0.031285212017207964,1.3455047487865543,0.22207596884624617,0.33819055352728417,0.029438907551676885,0.3967369042056408,4,8,5,6,6,5,0.9728703549388152,1.0
1,0.15248913369069067,0.30234923803330005,0.245215464051031,-0.04017959352361737,0.03177722185840569,0.12316726277417966,4,6,5,4,5,5,0.7464979671825055,1.0
1,-0.20776095197463945,0.6157416087226545,0.1185477079324643,0.15656423636539535,0.06982993582316314,1.647579309917797,4,6,6,5,5,7,0.372854031132691,1.0
1,0.04983781526474701,0.4135342360019021,0.013652118581087256,0.15045516461368452,0.03482120092518788,0.6118420340925067,4,6,4,5,5,5,0.7509411242969857,1.0
0,-0.7989813259348719,0.021469214641997164,-0.15410592943827908,-0.17597697289188252,0.00047984702207266584,0.3140779744502553,3,4,4,3,4,5,0.33615746579294253,0.0
1,0.9616045604554209,0.9979183521107184,-0.1253175699685838,0.44321535386353256,0.07503910660026628,1.0277117072364157,5,7,5,7,5,6,0.6166267417204471,1.0
1,0.4761397440718248,-0.03333909517693874,0.1194478853849297,0.05658806564054389,-0.11893045756860073,2.3265185359465614,5,5,6,5,4,7,0.05540098954520956,0.0
0,0.6589249547949976,-0.36818762129839055,-0.21587716673423024,-0.5656712562769997,-0.01280494008043438,-2.612344925296144,5,3,4,1,4,1,0.757791041163359,0.0
1,-0.03728945858348631,1.0186614549728734,-0.1381431979494873,0.19040352848105596,0.18142517646602968,0.10321527850920831,4,8,4,5,7,5,0.9866787022688416,1.0
1,0.2197907627273586,0.8747790470137622,-0.2462571722224174,-0.14235231040149066,0.20749869446412125,-0.05991672789984248,4,8,3,4,6,5,0.9326827014021611,1.0
1,-1.8012046889034294,-0.8276806044933288,0.17061080299648795,0.4001575050905749,0.19674967345317781,-0.24067211954022727,2,2,5,6,6,4,0.9746528141701983,1.0
1,0.15118001562192185,0.39907062457144626,-0.034303511715820356,0.31597025689070446,0.06787928149038634,2.7468538435778136,4,5,4,6,5,7,0.24561499030885678,0.0
1,1.5697064485864711,-0.10591873732091617,0.047288393758844395,-0.09483107166013967,0.02704083498419232,1.891055884441683,7,4,6,4,5,7,0.023760193513585277,0.0
1,0.8059910938120114,-0.08533100627557279,-0.19378489835568416,-0.16092818721145394,0.20137410896025215,0.4789530860919141,5,5,5,3,6,6,0.4695966388713215,0.0
0,-0.05069101489530048,-0.0850092013416045,-0.138038465465547,-0.47813654132432926,-0.0034895458170745132,-0.618154173515888,4,4,4,2,4,4,0.35256884415130385,0.0
0,0.33592464637651165,-0.2188714301317162,-0.264850541210096,-0.23875290955603232,-0.3300970973377831,-1.043911673155474,3,4,3,3,2,3,0.225728679572187,0.0
1,1.251678112963389,0.5123960311037183,0.17520894710978033,-0.04478238462453959,0.20394418632990688,1.0340151660356192,6,6,5,4,6,6,0.45316666257973776,1.0
0,0.3546928806134026,-0.2840610993945719,-0.32761892971084455,-0.24921285367586876,-0.018486046050395635,-0.6619777420463597,4,4,2,3,3,4,0.11806013156433696,0.0
1,0.5777103447666457,0.554631474404768,0.17738816780761638,0.09408222565388633,0.27439363235115793,0.6100659732123995,5,6,5,6,7,5,0.9632195716617336,1.0
1,1.2040205267986108,-0.20391859637923188,0.13654943418148757,0.18196290830698006,0.3197367860300595,0.9475475877843431,6,4,5,5,6,7,0.1448304944812363,0.0
1,1.092937537312491,0.3286451705779463,-0.23493355100108115,-0.18742690635278714,-0.048581848174632715,0.40287558897931064,5,5,3,4,4,5,0.15603630277342553,0.0
1,2.810037108747779,-0.3914473526903608,-0.04009089351402939,0.12774391360848614,-0.1240305349058615,3.672753602858494,8,3,4,6,4,8,0.0008909024950683122,0.0
1,1.9854260121942517,0.8975776056623503,0.4340800013570892,0.20861505880059172,0.24613765532710136,1.5463693779820575,8,8,6,5,6,6,0.41490081984175586,0.0
1,-0.6581739656836798,0.9124710897584938,-0.03419209366725386,0.0479708390131914,0.06946380181855065,-0.2598939863612457,3,7,4,5,5,4,0.9629136507802194,1.0
0,-0.763523124756974,0.22542585049683955,-0.7014002759141209,-0.2699750857890392,-0.15479610206621364,-0.11852173225486107,3,5,2,3,3,3,0.5354770473732449,0.0
1,-1.6979874981256522,0.4985804692763059,-0.00023684899874923393,0.11082183086715428,0.1086150219098112,0.005051327101674885,2,6,4,6,6,5,0.9817475339447511,1.0
1,0.1305241887175775,0.49676493679433265,0.11240713519951404,-0.0829731242705035,0.1866378818862395,0.3332847262080766,4,6,5,4,6,5,0.9072798910641924,1.0
1,1.6632369163325573,-0.2332242293478012,-0.011000101167414445,-0.0035215937697422595,0.17304155147098063,1.856260379092241,6,4,5,4,5,6,0.10079865413381812,0.0
0,1.2342220392619583,-0.019124779078691867,-0.01459564165550033,-0.06843837151181689,-0.3012507381557426,-0.736543280375206,6,4,3,4,2,4,0.01525785423168492,0.0
1,2.4006129351046472,0.761158525585953,-0.0284060769219742,0.2634279681293178,0.15635282770680647,0.25774028680207683,7,6,5,6,5,5,0.3618432921573396,1.0
1,1.9005461601282017,0.2924742279111566,0.3614929260547648,-0.010612208678944489,0.09560142425446333,-0.08140820097174117,6,5,6,4,5,4,0.6254817403511456,1.0
0,1.000177453469036,0.3901456771431915,-0.08603129890053259,-0.5665598690785326,-0.20767729401258272,-1.2622128845007548,5,5,4,0,3,3,0.1699984579043808,0.0
1,1.0978665597308472,0.06615757857090784,0.3022188837556841,0.2652409400992723,0.07998552739014345,0.9954428988804531,5,5,5,6,5,6,0.36032566915599923,0.0
1,1.0140463203461951,0.6722808726814093,0.5581442078943272,-0.02922669001937922,0.04705048717310628,1.0301486454756792,5,6,6,4,6,7,0.4294244646564621,0.0
1,1.1819505340601215,0.6048473524285327,-0.11997589806942074,0.5823783233466134,0.13522681804145462,1.6916992936671407,6,6,5,7,5,6,0.3452304063340457,1.0
1,1.0893402079601189,0.94549261976612,-0.19406763690465836,0.04512294072147888,0.05291706802392276,0.7827977067746283,5,7,4,5,5,5,0.6873942228392378,1.0
0,-0.3183446219915048,-0.1733204213635447,0.3569562028384362,0.09216656955802266,0.03104674490203261,-1.2115930955658611,3,4,6,4,5,3,0.9643362122179842,1.0
1,-1.5474717473078967,-0.12831176962379764,-0.09457358798594447,-0.23657540424897872,0.06680940605425834,-0.14594878191275296,2,4,4,3,5,5,0.7748458478487558,1.0
1,0.80653130526166,-0.4476875487417566,0.08905389033097617,-0.14340853159782385,0.4423231967517534,0.35016586171650266,6,3,5,5,7,5,0.750406903486747,1.0
0,-0.6993075317393448,0.23081500167517915,-0.6721630194436764,0.052638294512722214,-0.08821270765213512,-0.8729549005550772,3,5,1,5,4,4,0.640701526456146,1.0
0,-1.0254668986772066,-0.1418757086890506,-0.20565295447545387,0.07587234661880228,-0.28529217261400835,-2.0294797909504294,3,4,4,5,2,2,0.6295303366658603,1.0
1,0.8197800574703025,-0.43072505454081245,-0.11666180978469512,0.18886315301756254,0.16036727757731972,1.487727985719634,6,3,5,5,6,7,0.10196656850240503,0.0
0,-0.5012683377273028,-0.4121381829618536,-0.004678268609641595,0.19130480069965922,0.05125617568382993,-1.7063292468576639,2,2,4,5,4,3,0.8593603230576563,1.0
0,0.9255581016365526,-0.027759456724507636,0.27607048645200544,-0.4060008921340802,0.2227373049431507,-0.5595590125680834,5,4,5,2,5,4,0.5258554254952924,0.0
1,2.4236628871207313,0.20496838099221631,0.34818542361620086,0.3823024902968691,-0.08930070424526411,-0.1639013631269659,7,5,7,6,4,4,0.3366135657236753,0.0
1,-1.819856935993732,0.31783698155243906,-0.0018181100158269903,-0.339758566337055,0.18786542243230975,-2.8169020792304775,1,5,5,3,6,2,0.9989843772118503,1.0
1,2.085102072874344,-0.01881107593364087,-0.0021749794090868413,-0.06078361064191926,0.16150938721248553,-0.10468978023553155,7,4,4,5,5,5,0.1367542447056934,0.0
0,-1.0876634265519365,0.1207908467255201,0.3267906423418537,-0.04715940970076146,0.10681445007828722,-1.660678561099707,2,5,5,4,4,3,0.9519307784567967,1.0
0,0.35206477762490473,-0.11942951114641173,-0.12483126820725783,-0.6236291146487085,0.039397140974711226,-0.6143453857472715,4,4,4,1,5,4,0.5850466719065804,0.0
1,0.36149773012610886,0.9456115482884975,0.3603316385242617,0.07442874085573437,0.07995071965321134,0.8447809083475771,4,7,6,5,5,5,0.8760272795726533,1.0
0,-0.6182048809803221,-0.4604495670700399,-0.09477314989718467,0.00320239414646855,-0.08054514992450146,0.1349285222896981,2,2,4,4,3,5,0.15239857886842595,0.0
1,0.0914686830151314,0.9510073136107833,0.2520326320117918,0.23802305388588424,-0.0833970384316519,1.3348379596326678,5,7,5,6,4,6,0.27385674089769346,0.0
1,-0.6021948399308724,-0.41831154692625067,-0.05157428144455653,-0.19926725431461106,0.0740267375885613,0.4043417534805396,3,4,4,3,5,5,0.6272364529512646,1.0
1,0.9630325858825315,-0.29833558413048994,0.2268873689435527,-0.0565618568911041,-0.014849305979486627,1.1310488521117557,5,4,5,4,5,6,0.18650489138446863,1.0
1,1.5510149640981634,1.1941619215131567,0.38325901319317923,0.00480439767631417,-0.2416592098123924,2.1635148809860203,6,8,6,4,3,7,0.02182612853161635,1.0
0,-1.2641414465131873,-0.4087008720108394,-0.0889596337650533,-0.23535858411385213,-0.23831701135364375,-0.49459991536380365,2,3,4,3,3,4,0.37101001125375216,0.0
1,1.2658944550376132,0.4272665367245646,0.07194892886905498,0.09719242679662561,0.1176158243074567,0.02580450103594356,6,6,5,5,5,6,0.2424716368678668,0.0
0,-1.6137292132998513,0.18001604090991055,-0.371091925095255,-0.05456938195388743,-0.05980721223601826,0.06171898096990214,2,5,3,4,4,4,0.8170112900495939,1.0
1,0.785427492459342,0.43242521329769296,0.15272365445448016,0.2085681272617996,0.11824715317821313,1.4318786760528894,5,7,6,5,5,6,0.5503501362346681,1.0
1,-1.3607691782760138,0.8110146976190129,0.08545550669170016,0.3218999084912942,0.20245184260191362,1.2820779661908435,3,8,5,6,6,7,0.9019977830447174,1.0
1,0.7607242428174071,0.8895812541901583,0.39739512405305255,0.11856629980123946,0.2569242293405105,0.17943334462991545,5,7,6,5,6,5,0.9198772739931408,1.0
1,0.7203078891745803,0.692505138491369,-0.04980719207359931,0.0021083672846945734,-0.04743752478941525,2.139690427683197,5,6,4,4,4,7,0.041576288969969497,0.0
1,1.074550669771479,1.34551379781432,0.39625456508300205,-0.0016453930401252592,-0.08814786701617,0.8302704768690986,5,8,7,4,4,5,0.6023344098226701,1.0
1,0.5222134613956865,0.06166206965897819,0.12268301595623154,-0.42624678798170323,0.12786131492214828,2.432797903311596,5,5,5,2,5,7,0.06850326094753098,0.0
1,0.21414388456502603,0.7736040310632994,-0.3201692864917477,0.24880087812785473,-0.3204054943828249,0.3774762750173303,4,6,4,6,2,5,0.09540612287345039,1.0
1,0.33363545531551664,-0.1021463483732585,0.358908378789082,-0.2465418604703617,-0.20796356696407475,2.536590998093435,5,5,6,4,3,7,0.013565594565503464,0.0
1,-0.19530127802035624,0.6233287905021789,0.22761891635375736,-0.06839392317959557,-0.1648691559803662,0.9924516672674367,4,6,5,4,3,6,0.0863200255176041,0.0
1,-0.06786795944293769,-0.31415698637536615,0.19329694488595262,0.22486171078295888,0.09474177504406422,1.0203747332671629,4,4,5,6,6,6,0.7196177890197983,1.0
1,1.6360559650505455,0.2996827059811047,0.4022731500507558,0.20632591603902872,0.029012894665881722,-0.0015225788136448148,6,5,6,5,5,5,0.4316023306109035,0.0
0,0.9699916406232294,0.41201614215762855,-0.3795025984241569,-0.1500074711770238,0.03472537835402854,0.3873532319257651,4,5,2,4,5,5,0.500596937153875,1.0
1,-0.2086855303681766,1.175857817620214,0.11262448281823978,0.3784524231436621,-0.16892774038829647,0.5330634904913214,4,8,5,6,3,5,0.494272772242346,0.0
1,1.086211499432785,-0.7371906948671156,-0.18936649198476965,0.1992608188966946,-0.13042258915231905,0.7306438067431349,5,3,5,5,3,5,0.04801228919180204,1.0
0,-1.0123758198082238,0.44074226182321624,-0.26783666797348465,-0.0856804334838735,-0.4906364386543821,0.1277798306478244,3,6,2,4,0,5,0.007491184919543788,0.0
0,-0.3045467710856391,-0.7489724494139374,0.2879490292251122,-0.04193632238190945,-0.2915146580552008,-2.289712761921092,4,2,5,4,2,2,0.26726034066815857,0.0
1,0.5603105440474916,0.34040435965886073,0.37382763748442405,0.41515715028466543,0.08033067529575943,-0.10260321577319043,6,5,6,7,5,4,0.7792909036379341,1.0
1,1.201609518791554,0.6744971229769829,0.28758434041505443,-0.08759409613815108,0.1761754456902267,0.46026377392389395,6,6,5,4,5,5,0.4131452795233285,1.0
0,-1.505470786181166,-0.5906661092075107,0.040624434222074714,-0.29912764928660507,-0.00611816677701188,-0.10015959197215174,2,3,4,3,3,4,0.37101001125375216,0.0
0,-0.13873974176523457,-0.3608476774320429,0.20841488056797636,-0.30722844160771184,0.03465723633525738,-0.6378299364463396,3,3,5,3,4,4,0.5457205016729452,0.0
0,0.33491922919827133,-0.24109803939420038,-0.3895325009253666,-0.25214103693508283,0.2367416063473772,-1.2453743289027785,4,4,3,3,6,2,0.9800239079644765,1.0
1,-0.41771315749123283,0.33792732261691893,0.5459694252022,-0.16031573767401902,0.03555064173039942,-1.7429369286195033,3,5,6,3,5,3,0.9691588409985705,1.0
1,0.057020585042846156,0.42009358461825025,-0.06050723229886138,0.2549135858604455,0.1717743447890479,1.9930096773005208,4,7,4,6,5,8,0.20420211050036008,0.0
0,-1.7723125533456416,-0.7147592655368078,-0.24499895909239927,-0.11040400658219293,-0.16304342624171647,-1.502094829731611,2,3,3,4,2,2,0.5915525779537406,1.0
1,1.623417657590544,0.689532978939625,0.44757292767107515,0.6629015410928984,0.155657007238606,1.1485411325724137,6,7,6,8,6,7,0.5982880787282572,1.0
1,0.7818262552746656,0.06998480873163927,0.3677368914753629,-0.030699717847808353,0.04748099239508696,0.39553387671866347,5,6,6,5,6,5,0.8850202071087836,1.0
1,1.6887952012291403,0.4303384797101511,0.4897904434854836,0.3443615549055139,0.25812033749474156,-0.14703974228754935,7,6,6,6,7,5,0.8869794376904525,1.0
1,2.0250236069962924,0.6961329190253447,0.39530890486763237,0.04530078559758499,-0.16898779027247782,1.1471390898662954,8,6,6,5,3,6,0.008612175308686127,0.0
1,2.202864994153034,0.6439874204423424,-0.15546466658964547,0.4533833910422399,-0.0005956767423810406,2.1097198187020236,7,6,4,8,4,8,0.009870356385855913,0.0
0,0.7427110042681485,-0.21410896580216848,0.06310058075843827,0.003909528392559647,-0.34022782766654414,-2.743838489114423,5,4,5,3,2,2,0.2361388805697024,0.0
1,0.9649442483883341,0.4265873069532521,-0.1813253826612046,0.16494169854302027,0.16563104720881938,2.3026648908735456,5,6,5,5,5,7,0.18824910701052994,0.0
0,1.0415988513055463,-0.4871367501025474,-0.19576137154510864,-0.31120521282245484,-0.4029922379142555,-0.18138529026625927,5,3,4,3,2,3,0.05533217675156264,0.0
1,0.15901089561403378,-0.32374572287209996,0.6071990460190746,0.07906622898040429,0.11366583102564523,0.45322965973203155,4,4,7,5,5,5,0.7274635020535997,1.0
1,1.7254198642507776,-0.7467435100655151,0.2290039225656183,-0.03656935202667333,0.39812376503149854,-1.1333208480067687,6,2,5,4,7,3,0.9260066289624933,1.0
1,0.5588560722980065,0.3236774732499687,0.35715287140271124,0.09424907485298034,0.008390353284817676,0.9677957091534368,5,5,6,5,4,7,0.05540098954520956,0.0
0,0.6406510654818803,-1.073188474165184,-0.1633903223276013,0.108778844013189,0.0500369567240935,-1.5418872275742659,5,2,4,5,5,3,0.7035651797059193,1.0
1,0.8748499329809162,0.8579793115532193,0.23048713089885137,-0.10601016516368951,0.009955918103448659,0.8028956319397342,5,7,5,4,4,6,0.1862979393479731,1.0
1,-0.3175525268995426,0.32665497063064697,0.0843602406147943,0.09509996016934535,0.1521982876079952,-0.06486961338312147,4,5,5,6,5,4,0.9017701871799787,1.0
1,1.607250236014718,0.2801263679683401,0.41174478069688286,-0.15691109377900123,-0.12787725825200658,-0.0889377889857208,6,5,6,3,3,4,0.10542395848480046,1.0
1,1.6864276639405662,0.17827374851417904,0.1801874149315509,0.15749567491394767,0.15325689846076493,0.9458881819275552,6,5,6,6,6,6,0.534278559873867,1.0
1,1.7534807566324082,0.9643705439343386,0.3901411165099238,0.5877225241551243,0.16118001715323937,0.5336608937909484,6,7,6,7,5,5,0.735642420772261,1.0
1,1.2951372562152264,0.2673297901144825,0.5102225353064718,-0.1185896939950405,0.1496328334033636,3.0425043839484007,6,5,6,4,6,9,0.0300311952231001,0.0
0,-1.0679616329862265,0.08467656034562576,-0.44862258702693386,-0.023211160468512015,0.004147035899051366,-0.41937138471966995,2,5,2,4,4,4,0.7807928845365696,1.0
1,1.1768134244791744,0.5862031647847372,0.6012935553023302,0.06125334453920624,0.04113501845662263,0.3684271410678691,6,6,7,5,5,5,0.5867256166259934,1.0
1,0.24014239356114359,1.0182065660309738,0.5311330810089647,0.22860725866554807,-0.2248847830239237,-0.3566243967232714,5,8,6,6,3,4,0.6283808256707675,1.0
1,0.2188812829093768,0.0822686375409658,0.46280910384423024,0.04028722449417754,0.06970204449105881,2.0772610641596234,4,5,6,5,5,7,0.28499478317337684,0.0
0,-2.367741687809414,0.1644294331953981,-0.8229072052817241,-0.06470190773705566,-0.019923276316611484,0.34663744971221155,1,5,1,4,3,5,0.382550087065938,0.0
1,-0.5745956379473627,0.13169998947119976,-0.11027822878139229,0.051867558990078014,0.12941827179719848,2.7159233128662827,3,5,4,5,5,7,0.3415958722713197,0.0
1,-0.2006879257041303,0.19365257480306153,0.3831284443591221,0.26558435397700286,0.06062451577225349,1.2175752156621902,4,5,6,6,5,6,0.590850919613666,1.0
1,0.4477648503326382,-0.06864473317874528,0.07395918116021902,-0.03835389027166311,0.1530793033915955,-0.2685248735771659,6,4,5,4,5,5,0.240373792887241,0.0
0,-0.7373531526554598,-0.7641739851443843,-0.007271978229202511,-0.06277006264430428,0.1360139106444203,-0.8007343573095377,3,2,4,4,5,4,0.7326342636314415,1.0
0,0.6445197597256704,0.5352759999225444,0.47880632769091747,0.27666264570577614,-0.06531530065048095,-1.7678053967319967,4,6,6,5,4,2,0.9697609802486312,0.0
1,-0.08578268298677252,-0.20781196238305844,0.2513841155086768,-0.22021498809701923,0.034542103478716134,-0.24945729427244623,4,4,5,3,6,5,0.7741089607310613,1.0
1,0.5990560265825043,-0.12204235546548431,-0.06370834725219257,0.22114896710004991,0.2839847916290502,0.5331231921831237,5,4,5,5,6,5,0.7340492976827134,1.0
0,0.21379368082742511,0.3090508274915806,0.0036424239098567512,-0.25644900654593045,-0.1288741450364603,-1.797526646627337,4,4,4,3,3,3,0.3725464264200973,0.0
1,-0.8080543354602179,-0.10311128008215642,-0.4758601899835445,-0.1074215949664234,0.15997073140744053,3.028112607923032,3,5,4,4,5,8,0.12526454429273,1.0
1,1.2931349559772096,-0.26166269035919754,-0.08046077972567262,0.10565070312902623,-0.07536260681175683,-0.9793848084935393,6,4,5,5,4,4,0.25651284357939286,0.0
0,0.04077239025215737,-0.07812562449897986,-0.25801435093519764,-0.5193632126224405,-0.2242685241931473,-1.7044024505093458,4,4,3,2,3,2,0.5102372374039092,1.0
0,-0.6070405996467502,0.45043740357127937,-0.313865919422762,-0.2700152616913832,-0.09202951712408947,-1.7987020413300598,3,6,3,3,4,3,0.8774771985900236,1.0
1,0.17302181870352215,0.4202716660887226,0.3163067882384011,0.39871586366782663,0.19077408565704934,1.8934560853781273,4,6,5,7,7,7,0.896122624301465,1.0
1,0.029335528499679728,0.6074245140927247,-0.2798699649857352,-0.15573513215637247,0.03153148605483279,1.2200263064934145,4,6,4,3,5,6,0.3933582589497295,0.0
1,0.7428694000102294,-0.3322311785325787,0.1467112941753618,0.4967919905511746,0.14983912058194437,1.7826838698561547,5,4,5,7,5,6,0.32646325636488766,0.0
1,0.27962623335837533,-0.07031854356323555,-0.07615788664428698,-0.3172117833579377,-0.0949815801513861,1.850895799925531,4,5,4,3,4,7,0.044292374797284234,1.0
1,-0.19527006038880826,-0.41152307479614897,-0.10318731645552938,0.3490245248051266,0.1551590162371952,-0.620223565354463,4,3,4,6,6,4,0.9162386866610098,1.0
1,0.5550165584950937,0.0630898515410142,0.05693586946610936,0.49852030290740335,0.007024551609689334,0.5034123816937253,5,5,5,7,5,5,0.6711414452531623,1.0
1,1.7230611357516696,-0.3393700294178648,0.1629377527444793,0.09174028685129039,0.07724090013543347,0.4575597842468805,6,5,5,6,5,5,0.4374051698095731,0.0
1,1.4536112713463512,0.21458885591201782,-0.022129404249016382,0.0420201214439263,-0.16124584509604367,1.0191233902306376,6,5,4,5,3,6,0.015267741645349008,0.0
0,-1.025371815539191,-0.8510200987816255,-0.2159423920257011,-0.22012019447895034,0.20434730392250222,-0.8791322673603915,3,1,4,3,6,3,0.930684078458998,1.0
1,2.13339129764407,0.22054921357345356,0.5745061845846005,0.1670454803527506,0.22024313119351185,1.7605556782704634,7,5,7,5,6,6,0.35393502128231463,0.0
1,0.9468780875404245,0.4207588773278458,0.1788988998383388,0.24566824916746882,0.3233470160156829,1.512178176138145,5,6,5,6,6,6,0.7362795612430002,1.0
1,1.3069414551730276,-0.2643525211499518,0.7731049588869698,0.3459325399171741,0.04067556427728751,1.250373996573595,7,4,7,6,6,6,0.320372393710212,0.0
